nitrogen,phosphorus,potassium,crop_name,source_file,processed_date,country,agro_ecological_zone,crop_code,area_hectares,suitability_very_suitable,suitability_suitable,suitability_moderately_suitable,suitability_marginally_suitable,suitability_very_marginally_suitable,suitability_not_suitable,yield_maximum,yield_very_suitable,yield_suitable,yield_moderately_suitable,yield_marginally_suitable,yield_very_marginally_suitable,pH,organic_matter,texture_class,total_suitable_area,temperature_mean,humidity_mean,rainfall_mean,region,crop_name_clean,zone_label,total_suitable_area_calc,suitability_score,yield_score,soil_quality_index,climate_suitability,overall_suitability
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,3.0,cow,7.96459,0.0,0.0,3.15236,4.25154,0.560691,0.0,670.0,0.0,0.0,643.0,407.0,43.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_3.0,7.964591,0.46507983461797775,0.8316417910447762,0.85,0.4,0.6455244711606241
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,6.0,cow,3.0925,0.0,0.0,0.0,0.0,0.0,3.0925,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_6.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,35.0,cow,11.0571,0.0,0.0,3.15236,4.25154,0.560691,3.0925,670.0,0.0,0.0,643.0,407.0,43.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_35.0,7.964591,0.33500377133244696,0.8316417910447762,0.85,0.4,0.5934940458464117
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,3.0,cow,81.441,0.0,4.94655,33.7929,41.763,0.72817,0.210293,927.0,0.0,879.0,611.0,467.0,43.0,6.5,2.0,Unknown,4.94655,,,,,cowpea,zone_3.0,81.23062000000002,0.5044610699770387,1.3648327939590073,0.85,0.4,0.8212342661785177
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,6.0,cow,29.9231,0.0,0.0,0.0,0.0,0.0,29.9231,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_6.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Li_ctr.csv,2025-10-22T19:32:35.806637,Uganda,35.0,cow,139.581,0.0,4.94655,33.7929,69.9804,0.72817,30.1334,927.0,0.0,879.0,611.0,489.0,43.0,6.5,2.0,Unknown,4.94655,,,,,cowpea,zone_35.0,109.44802000000001,0.37519987677405964,1.3743257820927723,0.85,0.4,0.7723776853374557
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,745.243,267.112,347.155,54.6093,19.623,56.7439,0.0,1154.0,1038.0,891.0,591.0,325.0,169.0,6.5,2.0,Unknown,614.267,,,,,cowpea,zone_1.0,745.2432000000001,0.8008120304383939,1.9663778162911614,0.85,0.4,1.120238157062706
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,11241.8,783.806,5239.42,2127.15,1267.26,1824.17,0.0,1115.0,1055.0,900.0,659.0,448.0,156.0,6.5,2.0,Unknown,6023.226,,,,,cowpea,zone_2.0,11241.806,0.6336503051112812,2.1352466367713,0.85,0.4,1.1040341130759024
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,55909.5,111.718,5083.84,26958.7,19101.0,3097.09,1557.17,1007.0,990.0,872.0,583.0,412.0,96.0,6.5,2.0,Unknown,5195.558,,,,,cowpea,zone_3.0,54352.348,0.5117883007360109,2.2059582919563057,0.85,0.4,1.076502807881296
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,5.76e-07,0.0,0.0,0.0,0.0,0.0,5.76e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,3168.27,0.0,0.630395,21.9966,888.827,433.597,1823.22,803.0,0.0,740.0,339.0,219.0,75.0,6.5,2.0,Unknown,0.630395,,,,,cowpea,zone_6.0,1345.050995,0.1439121274386337,1.1183063511830635,0.85,0.4,0.6030567563303726
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,24.6591,0.0,1.46023,0.0,0.0,0.0,23.1989,762.0,0.0,762.0,0.0,0.0,0.0,6.5,2.0,Unknown,1.46023,,,,,cowpea,zone_25.0,1.46023,0.04737334290383671,0.8,0.85,0.4,0.46894933716153475
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,2124.74,4.24132,159.22,397.832,325.573,678.417,559.462,989.0,989.0,863.0,571.0,419.0,72.0,6.5,2.0,Unknown,163.46132,,,,,cowpea,zone_26.0,1565.28332,0.2994385760140064,2.2285136501516685,0.85,0.4,0.9983295254511032
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,27.0,cow,58.1811,0.0,0.0,58.1811,0.0,0.0,0.0,524.0,0.0,0.0,524.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_27.0,58.1811,0.6,0.6,0.85,0.4,0.63
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,28.0,cow,127.97,0.0,5.69764,110.375,11.8973,0.0,0.0,847.0,0.0,846.0,699.0,401.0,0.0,6.5,2.0,Unknown,5.69764,,,,,cowpea,zone_28.0,127.96994000000001,0.59031047901852,1.483589138134593,0.85,0.4,0.8912009330477859
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,33.0,cow,836.086,0.0,67.4542,200.372,419.11,56.2059,92.9433,919.0,0.0,830.0,597.0,413.0,146.0,6.5,2.0,Unknown,67.4542,,,,,cowpea,zone_33.0,743.1421000000001,0.4222911757881366,1.323830250272035,0.85,0.4,0.7760655453968651
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,74236.5,1166.88,10904.9,29929.2,22033.3,6146.22,4055.99,1154.0,1045.0,886.0,589.0,406.0,111.0,6.5,2.0,Unknown,12071.78,,,,,cowpea,zone_35.0,70180.5,0.5104077374337421,1.9859618717504335,0.85,0.4,1.0099516564986268
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,420.396,291.608,70.9173,15.4714,14.1737,28.2257,0.0,1154.0,1084.0,812.0,581.0,277.0,172.0,6.5,2.0,Unknown,362.5253,,,,,cowpea,zone_1.0,420.39610000000005,0.8775994538482765,1.9301559792027732,0.85,0.4,1.1400865753001426
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,2296.81,235.492,892.367,651.112,182.618,335.217,0.0,1074.0,1029.0,909.0,677.0,424.0,194.0,6.5,2.0,Unknown,1127.859,,,,,cowpea,zone_2.0,2296.806,0.6444344112051063,2.2074487895716945,0.85,0.4,1.1300084013535507
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,3409.95,1.9242,288.212,1801.6,827.729,188.835,301.644,1001.0,1001.0,837.0,614.0,383.0,95.0,6.5,2.0,Unknown,290.1362,,,,,cowpea,zone_3.0,3108.3001999999997,0.49335397879734305,2.208991008991009,0.85,0.4,1.07003889421624
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,0.31768,0.0,0.0,0.0,0.0,0.0,0.31768,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,353.7,0.0,12.3936,16.7516,32.2245,18.382,273.948,803.0,0.0,767.0,578.0,217.0,148.0,6.5,2.0,Unknown,12.3936,,,,,cowpea,zone_6.0,79.7517,0.10328538309301669,1.3409713574097135,0.85,0.4,0.6536055604601207
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,48.8912,0.0,4.83532,0.0,2.75096,0.0,41.3049,762.0,0.0,762.0,0.0,246.0,0.0,6.5,2.0,Unknown,4.83532,,,,,cowpea,zone_25.0,7.58628,0.10162646856694049,0.9291338582677166,0.85,0.4,0.5293907449070911
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,233.635,0.324307,18.8779,45.3471,22.0568,65.4851,81.5441,1011.0,996.0,907.0,617.0,417.0,95.0,6.5,2.0,Unknown,19.202207,,,,,cowpea,zone_26.0,152.091207,0.2763054636505661,2.252818991097923,0.85,0.4,0.9963678827896033
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,33.0,cow,8.16843,0.0,0.840296,2.74253,0.271546,2.91283,1.40123,742.0,0.0,742.0,696.0,318.0,154.0,6.5,2.0,Unknown,0.840296,,,,,cowpea,zone_33.0,6.767201999999999,0.3683619985725531,1.5757412398921833,0.85,0.4,0.8300671713966763
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,6771.86,529.349,1288.44,2533.03,1081.82,639.058,700.16,1154.0,1059.0,886.0,630.0,384.0,152.0,6.5,2.0,Unknown,1817.789,,,,,cowpea,zone_35.0,6071.697,0.5375862170806839,2.018890814558059,0.85,0.4,1.0307017311996913
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,13.6415,8.7412,2.59635,0.718561,0.830485,0.754881,0.0,1154.0,1076.0,810.0,577.0,274.0,165.0,6.5,2.0,Unknown,11.33755,,,,,cowpea,zone_1.0,13.641476999999998,0.8600657405710516,1.9175043327556323,0.85,0.4,1.1292775960551102
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,182.969,13.4032,65.5097,43.2218,29.0121,31.8219,0.0,1059.0,1021.0,868.0,653.0,441.0,175.0,6.5,2.0,Unknown,78.9129,,,,,cowpea,zone_2.0,182.96869999999998,0.5996275871869005,2.189423984891407,0.85,0.4,1.1066782303421825
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,6988.92,0.0,163.941,1961.84,3241.18,901.368,720.593,933.0,0.0,834.0,587.0,382.0,79.0,6.5,2.0,Unknown,163.941,,,,,cowpea,zone_3.0,6268.329,0.3984882356644517,1.2733118971061093,0.85,0.4,0.7513888633976135
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,0.0276243,0.0,0.0,0.0,0.0,0.0,0.0276243,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,1504.03,0.0,19.0639,27.6189,209.368,116.064,1131.91,803.0,0.0,756.0,562.0,226.0,101.0,6.5,2.0,Unknown,19.0639,,,,,cowpea,zone_6.0,372.11479999999995,0.092273731242063,1.3108343711083439,0.85,0.4,0.6401598038293284
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,34.5454,0.0,0.549468,0.0,0.0,0.0,33.9959,762.0,0.0,762.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.549468,,,,,cowpea,zone_25.0,0.549468,0.012724542196645573,0.8,0.85,0.4,0.45508981687865824
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,253.607,0.0860452,7.20848,64.9592,22.1802,70.6833,88.4895,1011.0,991.0,884.0,695.0,430.0,63.0,6.5,2.0,Unknown,7.2945252,,,,,cowpea,zone_26.0,165.1172252,0.267489025145205,2.2747774480712164,0.85,0.4,0.999428844479447
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,28.0,cow,18.0828,0.0,1.80467,11.9704,4.30776,0.0,0.0,847.0,0.0,847.0,680.0,403.0,0.0,6.5,2.0,Unknown,1.80467,,,,,cowpea,zone_28.0,18.08283,0.572316234211516,1.4720188902007083,0.85,0.4,0.880532160744819
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,33.0,cow,65.1808,0.0,4.1405,6.98105,37.0066,12.4175,4.63509,870.0,0.0,744.0,655.0,322.0,157.0,6.5,2.0,Unknown,4.1405,,,,,cowpea,zone_33.0,60.545649999999995,0.38028330428592466,1.32,0.85,0.4,0.75811332171437
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,9061.0,22.2304,264.814,2117.31,3543.88,1133.11,1979.66,1154.0,1043.0,837.0,592.0,373.0,84.0,6.5,2.0,Unknown,287.0444,,,,,cowpea,zone_35.0,7081.3444,0.34749383070301293,1.935701906412478,0.85,0.4,0.9297081042049486
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,1.27754,0.0,0.945342,0.0685161,0.243044,0.02064,0.0,944.0,0.0,844.0,583.0,418.0,63.0,6.5,2.0,Unknown,0.945342,,,,,cowpea,zone_2.0,1.2775421,0.703483930053071,1.276271186440678,0.85,0.4,0.8742749279534318
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,20.4337,0.0,6.11808,11.2809,1.02186,0.429115,1.58375,840.0,0.0,834.0,602.0,399.0,60.0,6.5,2.0,Unknown,6.11808,,,,,cowpea,zone_3.0,18.849955,0.594976484924414,1.4285714285714286,0.85,0.4,0.8765620225411942
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,0.17026,0.0,0.0,0.0,0.0,0.0,0.17026,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_25.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,6.26662,0.0,0.968923,0.743439,0.013219,2.01108,2.52996,916.0,0.0,880.0,567.0,386.0,70.0,6.5,2.0,Unknown,0.968923,,,,,cowpea,zone_26.0,3.7366610000000002,0.25990173331078,1.3237991266375548,0.85,0.4,0.7111004313155785
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,28.1481,0.0,8.03234,12.0928,1.27813,2.46083,4.28397,944.0,0.0,841.0,600.0,402.0,69.0,6.5,2.0,Unknown,8.03234,,,,,cowpea,zone_35.0,23.864100000000004,0.5217037739669818,1.2790254237288137,0.85,0.4,0.8023891367054369
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,1179.28,567.462,420.668,70.7993,34.6271,85.7244,0.0,1154.0,1063.0,877.0,589.0,304.0,170.0,6.5,2.0,Unknown,988.13,,,,,cowpea,zone_1.0,1179.2808,0.828871599620107,1.9701906412478336,0.85,0.4,1.1326058322223929
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,13722.9,1032.7,6198.24,2821.55,1479.14,2191.23,0.0,1115.0,1049.0,901.0,663.0,445.0,162.0,6.5,2.0,Unknown,7230.94,,,,,cowpea,zone_2.0,13722.859999999999,0.6350060118488075,2.132735426008969,0.85,0.4,1.1038230325422136
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,66328.8,113.642,5542.11,30733.4,23171.0,4187.72,2580.99,1007.0,991.0,869.0,585.0,407.0,92.0,6.5,2.0,Unknown,5655.752,,,,,cowpea,zone_3.0,63747.872,0.4989282785155167,2.202979145978153,0.85,0.4,1.0704650551996526
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,0.345305,0.0,0.0,0.0,0.0,0.0,0.345305,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,5026.0,0.0,32.0879,66.3671,1130.42,568.044,3229.08,803.0,0.0,760.0,492.0,220.0,83.0,6.5,2.0,Unknown,32.0879,,,,,cowpea,zone_6.0,1796.9189999999999,0.12560035415837645,1.255043586550436,0.85,0.4,0.6367532176284815
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,108.266,0.0,6.84502,0.0,2.75096,0.0,98.6699,762.0,0.0,762.0,0.0,246.0,0.0,6.5,2.0,Unknown,6.84502,,,,,cowpea,zone_25.0,9.59598,0.0607429848705965,0.9291338582677166,0.85,0.4,0.5130373514285536
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,2618.25,4.65167,186.275,508.882,369.823,816.597,732.025,1011.0,990.0,868.0,591.0,419.0,73.0,6.5,2.0,Unknown,190.92667,,,,,cowpea,zone_26.0,1886.22867,0.29418484483911006,2.197032640949555,0.85,0.4,0.9867837302205106
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,28.0,cow,146.053,0.0,7.50231,122.346,16.2051,0.0,0.0,847.0,0.0,846.0,698.0,402.0,0.0,6.5,2.0,Unknown,7.50231,,,,,cowpea,zone_28.0,146.05340999999999,0.5880843803276893,1.483353010625738,0.85,0.4,0.8902396553187971
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,33.0,cow,909.435,0.0,72.435,210.096,456.388,71.5363,98.9796,919.0,0.0,824.0,600.0,406.0,148.0,6.5,2.0,Unknown,72.435,,,,,cowpea,zone_33.0,810.4553,0.41879635158092665,1.3179542981501633,0.85,0.4,0.7729048300774197
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,90097.5,1718.46,12466.2,34591.6,26660.3,7920.85,6740.09,1154.0,1049.0,885.0,592.0,401.0,110.0,6.5,2.0,Unknown,14184.66,,,,,cowpea,zone_35.0,83357.41,0.4960700352396015,1.9883882149046792,0.85,0.4,1.0049444785672443
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,50.4257,12.0519,30.5912,2.35645,0.639419,4.78668,0.0,1154.0,1033.0,903.0,587.0,349.0,164.0,6.5,2.0,Unknown,42.6431,,,,,cowpea,zone_1.0,50.425649,0.7764261795076718,1.975736568457539,0.85,0.4,1.1132914423403304
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,519.461,38.5904,253.548,88.7916,49.6119,88.9184,0.0,1115.0,1052.0,899.0,648.0,446.0,153.0,6.5,2.0,Unknown,292.1384,,,,,cowpea,zone_2.0,519.4603,0.6397635241144187,2.124663677130045,0.85,0.4,1.103304512784781
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,5024.5,6.21977,343.182,2432.75,1804.46,292.588,145.296,1007.0,991.0,865.0,581.0,410.0,93.0,6.5,2.0,Unknown,349.40177,,,,,cowpea,zone_3.0,4879.199769999999,0.5016851368295353,2.1988083416087387,0.85,0.4,1.0703165572144357
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,2.27e-08,0.0,0.0,0.0,0.0,0.0,2.27e-08,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,331.619,0.0,0.102722,2.58685,88.5931,43.0869,197.249,803.0,0.0,740.0,346.0,225.0,81.0,6.5,2.0,Unknown,0.102722,,,,,cowpea,zone_6.0,134.369572,0.13777530117393758,1.1280199252801992,0.85,0.4,0.6035160980536348
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,25.0,cow,4.71593,0.0,0.259163,0.0,0.0,0.0,4.45676,762.0,0.0,762.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.259163,,,,,cowpea,zone_25.0,0.259163,0.043963841702484976,0.8,0.85,0.4,0.467585536680994
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,26.0,cow,173.373,0.0831793,12.4171,31.7601,26.616,59.0466,43.4502,989.0,989.0,843.0,571.0,410.0,74.0,6.5,2.0,Unknown,12.5002793,,,,,cowpea,zone_26.0,129.9229793,0.29721259538682493,2.209100101112235,0.85,0.4,0.9916150684884004
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,27.0,cow,6.14535,0.0,0.0,6.14535,0.0,0.0,0.0,524.0,0.0,0.0,524.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_27.0,6.14535,0.6,0.6,0.85,0.4,0.63
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,28.0,cow,4.55975,0.0,0.30173,3.64331,0.614713,0.0,0.0,847.0,0.0,846.0,691.0,401.0,0.0,6.5,2.0,Unknown,0.30173,,,,,cowpea,zone_28.0,4.559753,0.5862723175612697,1.477922077922078,0.85,0.4,0.8878855504011314
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,33.0,cow,80.4341,0.0,3.66738,14.9333,47.5639,7.64187,6.62768,919.0,0.0,827.0,582.0,416.0,166.0,6.5,2.0,Unknown,3.66738,,,,,cowpea,zone_33.0,73.80645,0.40340872838758685,1.317083786724701,0.85,0.4,0.766488627372445
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,35.0,cow,6195.23,56.9452,644.07,2582.97,2018.1,496.069,397.08,1154.0,1041.0,879.0,583.0,403.0,102.0,6.5,2.0,Unknown,701.0152,,,,,cowpea,zone_35.0,5798.1542,0.48883366719234,1.9719237435008665,0.85,0.4,0.997110589927196
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,1.0,cow,12.1841,8.34297,2.25602,0.412502,0.360633,0.812016,0.0,1154.0,1082.0,809.0,582.0,300.0,154.0,6.5,2.0,Unknown,10.59899,,,,,cowpea,zone_1.0,12.184140999999999,0.8783532308500422,1.9317157712305029,0.85,0.4,1.1408560237091678
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,2.0,cow,99.0644,9.04715,47.1487,24.4105,5.70014,12.7579,0.0,1074.0,1028.0,914.0,672.0,423.0,191.0,6.5,2.0,Unknown,56.19585,,,,,cowpea,zone_2.0,99.06439,0.6686967871404863,2.2065176908752324,0.85,0.4,1.1394340221187642
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,3.0,cow,274.433,0.0238177,16.6709,156.947,60.9963,14.8994,24.8955,1001.0,1001.0,842.0,607.0,387.0,89.0,6.5,2.0,Unknown,16.6947177,,,,,cowpea,zone_3.0,249.5374177,0.49158496864444146,2.2091908091908095,0.85,0.4,1.0693912302150195
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,5.0,cow,0.012491,0.0,0.0,0.0,0.0,0.0,0.012491,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_5.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,6.0,cow,38.2854,0.0,1.12221,1.51133,2.30307,0.588161,32.7606,803.0,0.0,756.0,567.0,253.0,156.0,6.5,2.0,Unknown,1.12221,,,,,cowpea,zone_6.0,5.524771,0.07426920444869323,1.3417185554171858,0.85,0.4,0.6422232484046331
50.0,15.0,100.0,cowpea,cow_CRUTS32_Hist_8110Lr_ctr.csv,2025-10-22T19:32:35.901974,Uganda,24.0,cow,2.56336,0.0,0.0,0.0,0.0,0.0,2.56336,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.0,Unknown,0.0,,,,,cowpea,zone_24.0,0.0,0.0,0.0,0.85,0.4,0.21000000000000002
