nitrogen,phosphorus,potassium,crop_name,source_file,processed_date,country,agro_ecological_zone,crop_code,area_hectares,suitability_very_suitable,suitability_suitable,suitability_moderately_suitable,suitability_marginally_suitable,suitability_very_marginally_suitable,suitability_not_suitable,yield_maximum,yield_very_suitable,yield_suitable,yield_moderately_suitable,yield_marginally_suitable,yield_very_marginally_suitable,pH,organic_matter,texture_class,total_suitable_area,temperature_mean,humidity_mean,rainfall_mean,region
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,25,sfl,34.5454,0.18587,0.363598,9.38922,17.6218,3.29118,3.69375,4850,4850,4080,2928,1726,216,6.5,2,Unknown,0.549468,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,26,sfl,253.607,2.16062,62.7253,23.1649,15.3218,62.432,87.802,4838,4748,3910,2922,1909,375,6.5,2,Unknown,64.88592,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,28,sfl,18.0828,0,18.0828,0,0,0,0,4145,0,4145,0,0,0,6.5,2,Unknown,18.0828,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,33,sfl,65.1808,0,6.04342,32.849,0.844852,0,25.4435,3909,0,3792,2730,1627,0,6.5,2,Unknown,6.04342,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,9049.95,44.9335,2281.27,4042.07,974.732,656.869,1050.07,4870,4717,3755,3024,1801,370,6.5,2,Unknown,2326.2035,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,2,sfl,1.27754,0.0839154,0.0761119,1.104,0,0.0135127,0,4723,4667,4176,2922,0,471,6.5,2,Unknown,0.1600273,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,20.4337,0,18.3984,1.619,0.000196029,0.0805901,0.335506,3998,0,3883,2929,1873,410,6.5,2,Unknown,18.3984,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,25,sfl,0.17026,0,0,0.0862446,0.084015,0,0,2789,0,0,2789,1656,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,26,sfl,6.26662,0,1.23848,0.409831,0,2.17611,2.4422,4390,0,4081,2995,0,399,6.5,2,Unknown,1.23848,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,28.1481,0.0839154,19.713,3.21908,0.0842111,2.27021,2.7777,4723,4667,3896,2931,1657,399,6.5,2,Unknown,19.7969154,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,1,sfl,1179.28,630.631,423.114,57.0168,10.6854,57.8332,0,4869,4787,4019,2848,1723,412,6.5,2,Unknown,1053.745,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,2,sfl,13722.9,3336.25,7913.62,1612.73,2.1913,858.067,0,4875,4698,4111,2961,1411,485,6.5,2,Unknown,11249.87,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,66247.4,218.013,37303.8,23543.6,1451.96,2002.96,1727.09,4728,4671,3827,3040,1903,391,6.5,2,Unknown,37521.813,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,5,sfl,0.345305,0.0649022,0.280403,0,0,0,0,4796,4796,3753,0,0,0,6.5,2,Unknown,0.3453052,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,6,sfl,4996.08,0,413.36,1783.14,1135.48,531.667,1132.44,4023,0,3653,2988,1779,349,6.5,2,Unknown,413.36,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,25,sfl,108.266,3.01943,6.57655,37.5518,43.7462,6.9922,10.3798,4850,4846,4021,3042,1749,216,6.5,2,Unknown,9.59598,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,26,sfl,2618.25,42.7857,707.277,405.758,89.4481,823.418,549.566,4838,4751,3889,2971,1940,409,6.5,2,Unknown,750.0627,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,28,sfl,146.053,41.8013,104.252,0,0,0,0,4708,4707,4110,0,0,0,6.5,2,Unknown,146.0533,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,33,sfl,909.435,0,164.431,140.85,12.3146,0.512245,591.327,4198,0,3855,2690,2082,316,6.5,2,Unknown,164.431,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,89957.9,4272.56,47036.7,27610.6,2745.82,4281.45,4010.8,4875,4710,3877,3029,1850,408,6.5,2,Unknown,51309.26,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,69.5131,0,27.8176,40.264,1.22116,0,0.210293,4281,0,3758,2948,2034,0,6.5,2,Unknown,27.8176,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,6,sfl,25.8347,0,0,13.7351,12.0997,0,0,3259,0,0,2847,1653,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,27,sfl,28.2173,0,0,28.2173,0,0,0,3146,0,0,3146,0,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,123.565,0,27.8176,82.2164,13.3208,0,0.210293,4281,0,3758,2999,1688,0,6.5,2,Unknown,27.8176,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,3.96333,0,1.54842,2.41491,0,0,0,3891,0,3761,2836,0,0,6.5,2,Unknown,1.54842,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,6,sfl,0.995873,0,0,0.390407,0.605466,0,0,2743,0,0,2743,1654,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,4.95921,0,1.54842,2.80532,0.605466,0,0,3891,0,3761,2823,1654,0,6.5,2,Unknown,1.54842,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,7.96459,0,5.32954,2.6346,0.000444817,0,0,4023,0,3768,2776,1998,0,6.5,2,Unknown,5.32954,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,6,sfl,3.0925,0,0,1.2146,1.8779,0,0,2743,0,0,2743,1653,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,11.0571,0,5.32954,3.8492,1.87835,0,0,4023,0,3768,2766,1653,0,6.5,2,Unknown,5.32954,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,3,sfl,81.441,0,34.6955,45.3135,1.2216,0,0.210293,4281,0,3760,2932,2034,0,6.5,2,Unknown,34.6955,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,6,sfl,29.9231,0,0,15.3401,14.583,0,0,3259,0,0,2836,1653,0,6.5,2,Unknown,0,,,,
50,15,100,sunflower,sfl_IPSL-CM5A-LR_rcp4p5_2020sHi_ctr.csv,2025-10-22T19:32:35.490154,Uganda,35,sfl,139.581,0,34.6955,88.871,15.8046,0,0.210293,4281,0,3760,2983,1683,0,6.5,2,Unknown,34.6955,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,745.243,222.178,207.412,92.6171,168.457,32.0936,22.4854,3446,3207,2613,1860,1155,224,6.5,2,Unknown,429.59,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,11241.8,8387.96,1368.84,590.203,34.115,833.433,27.2551,3739,3470,2757,1677,1345,370,6.5,2,Unknown,9756.8,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,55909.5,17907.3,32287.4,2223.57,1208.35,1713.13,569.756,3742,3325,2736,1875,1038,318,6.5,2,Unknown,50194.7,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,5.76E-07,0,0,0,0,0,5.76E-07,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,3168.27,0,0,0,0,0,3168.27,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,24.6591,0,0,0,0,0,24.6591,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,2124.74,277.242,597.397,107.507,31.9803,638.739,471.879,3700,3400,2706,1877,1368,209,6.5,2,Unknown,874.639,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,27,grd,58.1811,10.1819,47.9992,0,0,0,0,3403,3403,2737,0,0,0,6.5,2,Unknown,58.1811,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,28,grd,127.97,117.856,10.1138,0,0,0,0,3689,3653,2861,0,0,0,6.5,2,Unknown,127.9698,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,836.086,322.816,455.483,25.9468,0.87384,11.315,19.6512,3615,3317,2671,1811,1357,286,6.5,2,Unknown,778.299,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,74236.5,27245.6,34974.7,3039.85,1443.77,3228.71,4303.96,3742,3371,2734,1835,1067,309,6.5,2,Unknown,62220.3,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,420.396,226.885,100.001,42.7175,18.3465,32.4465,0,3296,3117,2750,1795,1362,363,6.5,2,Unknown,326.886,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,2296.81,1649.77,353.413,249.72,13.5954,24.8282,5.48301,3718,3516,2727,1639,1157,425,6.5,2,Unknown,2003.183,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,3409.95,1242.61,1750.86,227.657,77.8978,92.0484,18.8825,3693,3215,2686,1947,1153,309,6.5,2,Unknown,2993.47,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,0.31768,0,0,0,0,0,0.31768,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,353.7,0,0,0,0,0,353.7,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,48.8912,0,0,0,0,0,48.8912,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,233.635,32.4203,46.3822,7.37723,33.3938,33.0847,80.977,3727,3350,2717,1780,1368,171,6.5,2,Unknown,78.8025,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,8.16843,4.28998,1.07124,0.680284,2.07558,0,0.0513422,3204,3170,2661,1603,1360,0,6.5,2,Unknown,5.36122,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,6771.86,3155.97,2251.72,528.151,145.309,182.408,508.303,3727,3367,2696,1786,1232,310,6.5,2,Unknown,5407.69,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,13.6415,2.54475,7.15302,2.05104,0.563848,1.32882,0,3296,3129,2777,1922,1320,366,6.5,2,Unknown,9.69777,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,182.969,113.294,35.7154,20.8592,2.46036,7.94834,2.69166,3718,3433,2740,1673,1179,443,6.5,2,Unknown,149.0094,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,6988.92,1643.63,3055.89,926.314,369.33,639.588,354.166,3700,3210,2601,1870,1109,249,6.5,2,Unknown,4699.52,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,0.0276243,0,0,0,0,0,0.0276243,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,1504.03,0,0,0,0,0,1504.03,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,34.5454,0,0,0,0,0,34.5454,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,253.607,57.7967,30.5807,6.34365,8.64999,62.4854,87.7502,3727,3267,2640,1830,1368,188,6.5,2,Unknown,88.3774,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,28,grd,18.0828,15.4098,2.673,0,0,0,0,3625,3620,2863,0,0,0,6.5,2,Unknown,18.0828,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,65.1808,11.121,41.43,4.00018,8.37901,0,0.250671,3393,3170,2437,1651,1358,0,6.5,2,Unknown,52.551,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,9061,1843.8,3173.45,959.568,389.384,711.351,1983.46,3727,3229,2601,1865,1121,246,6.5,2,Unknown,5017.25,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,1.27754,1.22768,0.0343359,0.00201247,0,0.0135127,0,3660,3188,2604,1758,0,224,6.5,2,Unknown,1.2620159,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,20.4337,12.4699,7.85515,0.0164255,0.0116397,0.0805901,0,3653,3219,2776,1816,1463,230,6.5,2,Unknown,20.32505,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,0.17026,0,0,0,0,0,0.17026,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,6.26662,0.680464,0.923119,0.0990015,0,2.17611,2.38793,3639,3548,2771,1950,0,146,6.5,2,Unknown,1.603583,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,28.1481,14.378,8.8126,0.117439,0.0116397,2.27021,2.55819,3660,3232,2775,1928,1463,149,6.5,2,Unknown,23.1906,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,1179.28,451.607,314.566,137.386,187.368,65.8689,22.4854,3446,3161,2661,1841,1176,295,6.5,2,Unknown,766.173,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,13722.9,10152.2,1758,860.784,50.1707,866.223,35.4297,3739,3477,2751,1666,1286,373,6.5,2,Unknown,11910.2,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,66328.8,20806,37102,3377.56,1655.59,2444.84,942.805,3742,3310,2722,1878,1059,299,6.5,2,Unknown,57908,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,0.345305,0,0,0,0,0,0.345305,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,5026,0,0,0,0,0,5026,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,108.266,0,0,0,0,0,108.266,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,2618.25,368.14,675.283,121.327,74.0241,736.485,642.994,3727,3375,2704,1869,1368,205,6.5,2,Unknown,1043.423,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,28,grd,146.053,133.266,12.7868,0,0,0,0,3689,3650,2862,0,0,0,6.5,2,Unknown,146.0528,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,909.435,338.227,497.984,30.6272,11.3284,11.315,19.9533,3615,3311,2651,1785,1358,286,6.5,2,Unknown,836.211,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,90097.5,32259.7,40408.6,4527.68,1978.48,4124.74,6798.28,3742,3362,2722,1836,1089,298,6.5,2,Unknown,72668.3,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,50.4257,10.0527,17.2563,5.39745,13.603,3.01773,1.09839,3446,3184,2600,1723,1267,208,6.5,2,Unknown,27.309,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,519.461,384.444,60.6796,27.9882,2.01419,42.5694,1.76525,3739,3464,2719,1664,1365,368,6.5,2,Unknown,445.1236,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,5024.5,1490.13,2965.52,227.533,123.235,150.38,67.6921,3742,3299,2726,1877,1017,321,6.5,2,Unknown,4455.65,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,2.27E-08,0,0,0,0,0,2.27E-08,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,331.619,0,0,0,0,0,331.619,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,4.71593,0,0,0,0,0,4.71593,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,173.373,19.1754,48.3177,9.36982,3.45898,55.3116,37.7396,3700,3404,2709,1896,1339,206,6.5,2,Unknown,67.4931,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,27,grd,6.14535,1.07546,5.06989,0,0,0,0,3403,3403,2737,0,0,0,6.5,2,Unknown,6.14535,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,28,grd,4.55975,4.05651,0.503239,0,0,0,0,3689,3637,2857,0,0,0,6.5,2,Unknown,4.559749,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,80.4341,21.2451,49.3725,7.16838,0.0207858,1.32498,1.30232,3615,3288,2659,2105,1371,312,6.5,2,Unknown,70.6176,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,6195.23,1930.18,3146.72,277.456,142.332,252.604,445.933,3742,3333,2724,1859,1053,302,6.5,2,Unknown,5076.9,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,12.1841,6.53988,2.72435,1.20427,0.564037,1.15161,0,3296,3114,2736,1782,1319,359,6.5,2,Unknown,9.26423,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,99.0644,74.6953,12.628,9.93563,0.585511,0.857425,0.362572,3718,3525,2720,1636,1177,407,6.5,2,Unknown,87.3233,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,274.433,100.01,140.321,16.4187,7.2839,8.29468,2.10509,3693,3206,2691,1946,1180,316,6.5,2,Unknown,240.331,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,5,grd,0.012491,0,0,0,0,0,0.012491,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,6,grd,38.2854,0,0,0,0,0,38.2854,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,24,grd,2.56336,0,0,0,0,0,2.56336,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,25,grd,23.3048,0,0,0,0,0,23.3048,0,0,0,0,0,0,6.5,2,Unknown,0,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,26,grd,14.5781,1.62198,2.39386,0.270894,2.91034,1.9666,5.41447,3727,3379,2726,1796,1368,158,6.5,2,Unknown,4.01584,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,33,grd,1.14122,0.339147,0.356124,0.14318,0.300474,0,0.0022896,3204,3190,2781,1595,1360,0,6.5,2,Unknown,0.695271,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,35,grd,465.567,183.207,158.423,27.9727,11.6443,12.2703,72.0504,3727,3334,2695,1825,1238,301,6.5,2,Unknown,341.63,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,1,grd,0.39093,0.0592198,0.201175,0.0719831,0.0193846,0.0391681,0,3296,3123,2765,1893,1248,355,6.5,2,Unknown,0.2603948,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,2,grd,9.99351,5.80744,1.57864,2.06443,0.107284,0.25773,0.17799,3718,3396,2670,1624,1197,424,6.5,2,Unknown,7.38608,,,,
50,15,100,groundnut,grd_GFDL-ESM2M_rcp4p5_2020sHr_ctr.csv,2025-10-22T19:32:35.580564,Uganda,3,grd,645.531,155.916,266.464,84.9335,39.7304,61.516,36.9713,3700,3200,2605,1861,1116,257,6.5,2,Unknown,422.38,,,,
